layer,source,sentence
Layer_1_Identity,Business_Report_2026,"자본금, 자본잉여금과 기타자본 1 자본금의 구성내역 단위 천원 구 분 당기말 전기말 유동 예수금 136,517 120,756 부가세예수금 400,127 1,254,505 선수금 453,188 선수수익 4,290 공사손실충부채 43,390 73,342 유동성임대보증금 10,000 소계 1,047,512 1,448,603 비유동 장기미지급금 241,250 224,750 장기임대보증금 20,000 소계 241,250 244,750 합계 1,288,762 1,693,353 단위 주, 원, 천원 구 분 당기말 전기말 수권주식수 100,000,000주 100,000,000주 발행주식수 15,252,196주 14,991,476주 주당금액 500주 500원 보통주자본금 7,626,098천원 7,495,738천원 전자공시시스템 dart.fss.or.kr Page 162 2 납입자본금 및 기타자본의 변동내역 1 당사는 전기에 237,949주를 자기주식으로 취득하였습니다."
Layer_1_Identity,Business_Report_2026,"3 당사는 전기에 자기주식 취득을 목적으로 자본잉여금을 통해 결손금 150,000,000천원 을 보전하였습니다."
Layer_1_Identity,Business_Report_2026,"4 당사는 당기에 259,751주를 자기주식으로 취득하였습니다."
Layer_1_Identity,Business_Report_2026,"주식기준보상 1 주식매수선택권 및 우리사주매수선택권의 내역 1 주식매수선택권 당사는 주주총회 결의에 의거해서 회사의 임직원에게 주식매수선택권을 부여했으며, 그 주 요 내용은 다음과 같습니다."
Layer_1_Identity,Business_Report_2026,"주식매수선택권으로 발행한 주식의 종류 기명식 보통주식 부여방법 1차 및 2차 보통주 신주발행 또는 자기주식 교부 단, 행사가격이 주식의 실질가 액보다 낮은 경우 실질가액과 행사가격의 차액을 금전으로 지급받는 방법 선택 가능 3차 보통주 신주발행 가득조건 및 행사 가능 시점 1차 2021년 3월 22일 부여 부여일 이후 2년 이상 회사의 임직원으로 재직한 자에 한해 행사가능하며 3년 경과 시점부터 최초부여주식의 100 를 행사 2차 2022년 3월 30일 부여 부여일 이후 2년 이상 회사의 임직원으로 재직한 자에 한해 행사가능하며 3년 경과 시점부터 최초부여주식의 100 를 행사 3차 2023년 3월 28일 부여 부여일 이후 3년 이상 회사의 임직원으로 재직한 자에 한해 행사가능하며 3년 경과 시점부터 최초부여주식의 100 를 행사 2 우리사주매수선택권 당사는 주주총회 결의에 의거해서 회사의 임직원에게 우리사주매수선택권을 부여했으며, 그 주요 내용은 다음과 같습니다."
Layer_1_Identity,Business_Report_2026,"구 분 주식매수선택권 수량 단위 주 우리사주매수선택권 수량 단위 주 당기 전기 당기 전기 기초 잔여주 526,700 943,260 35,628 액면분할 및 무상증자 부여 행사 260,720 402,160 소멸 50,400 14,400 35,628 기말 잔여주 215,580 526,700 기말 가득된 주식수 45,180 305,900 구분 구분 부여일 최장만기일 가중평균잔여만기 행사가격 주식매수선택권 1차 2021 03 22 2026 03 21 0.3 1,667 2차 2022 03 30 2027 03 29 1.3 1,667 3차 2023 03 28 2028 03 27 2.3 10,833 전자공시시스템 dart.fss.or.kr Page 165 3 보상원가를 산정하기 위한 제반 가정 및 변수 당사는 부여된 주식결제형 주식매수선택권 및 우리사주매수선택권의 보상원가를 이항모형 을 이용한 공정가치접근법을 적용하여 산정하였으며, 보상원가를 산정하기 위한 제반 가정 및 변수는 다음과 같습니다."
Layer_1_Identity,Business_Report_2026,"고객과의 계약에서 생기는 수익 및 관련 계약자산과 계약부채 1 고객과의 계약에서 생기는 수익 1 수익으로 인식한 금액 2 고객과의 계약에서 생기는 수익의 구분 단위 천원 구 분 당기 전기 고객과의 계약에서 생기는 수익 38,996,527 29,347,591 단위 천원 구 분 지상국 솔루션 위성영상 솔루션 기타 합계 외부고객으로부터 수익 27,366,810 11,355,742 273,975 38,996,527 수익인식 시점 기간에 걸쳐 인식 26,754,596 10,564,396 37,318,992 한시점에 인식 612,214 791,345 273,976 1,677,535 지역별 구분 국내 18,825,251 7,256,224 113,811 26,195,286 해외 8,541,559 4,099,518 160,164 12,801,241 전자공시시스템 dart.fss.or.kr Page 168 2 원가기준 투입법 적용계약 1 공사계약 잔액 2 진행중인 계약의 누적공사원가 등 3 계약자산과 계약부채 전기말의 계약부채 잔액 중 당기에 수익으로 인식한 금액은 8,993,193천원입니다."
Layer_1_Identity,Business_Report_2026,"단위 천원 구 분 기초계약잔액 신규수주 공사수익 이월계약잔액 지상국솔루션 23,936,548 28,754,829 25,376,817 27,314,560 위성영상솔루션 11,006,285 9,933,799 10,564,396 10,375,688 합 계 34,942,833 38,688,628 35,941,213 37,690,248 단위 천원 구 분 누적공사원가 누적손익 계약자산 계약부채 지상국솔루션 24,705,433 4,242,744 3,224,278 9,794,716 위성영상솔루션 11,262,682 536,404 272,966 3,816,004 합 계 35,968,115 4,779,148 3,497,244 13,610,720 단위 천원 구 분 당기말 전기말 계약자산 미청구공사 3,497,244 187,973 대손충당금 소 계 3,497,244 187,973 계약부채 초과청구공사 13,610,720 8,993,193 전자공시시스템 dart.fss.or.kr Page 169 4 총계약원가의 추정치 변동 5 투입법을 적용하여 수익을 인식한 매출 중 당기말 현재 진행중인 주요 프로젝트는다음과 같습니다."
Layer_1_Identity,Business_Report_2026,"단위 천원 분 류 계약금액의 변동 추정총계약 원가의 변동 당기 손익에 미치는 영향 미래 손익에 미치는 영향 공사손익 변동금액 계약자산 변동 계약부채 변동 지상국 솔루션 213,774 76,227 235,511 54,490 290,001 628,278 338,277 위성영상 솔루션 36,530 950,283 908,869 4,884 913,753 114,297 1,028,050 단위 천원 구분 계약일 계약금액 진행률 누적매출액 계약자산 계약부채 지상국 2024 10 04 13,525,489 89 12,016,919 1,552,084 2023 12 27 13,087,240 79 10,381,340 3,132,610 2023 11 13 8,727,273 100 8,727,273 2025 12 10 8,642,880 34 2,933,988 1,367,109 2025 11 21 4,531,991 1 60,484 1,939,516 2023 12 19 4,439,091 100 4,439,091 2025 12 08 4,323,982 1 29,714 1,970,286 2025 12 10 4,125,943 0 474 1,999,526 2025 11 24 2,836,455 0 10,576 698,515 2025 01 01 1,649,091 86 1,412,071 10,656 2025 03 10 1,581,600 34 536,137 96,503 위성영상 2024 11 05 9,238,385 44 4,039,001 1,457,399 2025 03 04 6,309,909 58 3,666,828 932,590 2023 11 21 1,831,818 89 1,621,820 214,811 전자공시시스템 dart.fss.or.kr Page 170 26."
Layer_1_Identity,Business_Report_2026,당사는 보고기간말 현재 향후 사업계획의 불확실성을 고려하여 차감할 일시적 차이 및 이월결손금과 관련된 이연법인세 자산을 인식 하지 않았습니다.
Layer_1_Identity,Business_Report_2026,"상기 지급보증과 관련하여 대표이사로부터 11,152,306천원의 지급보증을 제공받고 있 으며, 당사의 금융상품을 담보로 제공하고 있습니다 주석6 참조 ."
Layer_1_Identity,Business_Report_2026,"한편, 당사는 기업은행으로부터 3,500,000천원의 원화지급보증을 제공받고 있으며, 이와 관 련하여 당사가 소유한 AP위성의 보통주식 1,000,000주를 담보로 제공하고 있습니다."
Layer_1_Identity,Business_Report_2026,"금융위험 당사는 금융상품과 관련하여 외환위험, 유동성위험, 이자율위험, 가격위험, 신용위험 등에 대 한 다양한 금융위험에 노출되어 있습니다."
Layer_1_Identity,Business_Report_2026,"당사는 전사적인 수준의 위험관리 정책 및 절차를 마련하여 운영하고 있으며, 회계팀에서 위험관리에 대한 총괄책임을 담당하고 있습니다."
Layer_1_Identity,Business_Report_2026,"1 외환위험 당사는 국제적으로 영업활동을 영위하고 있어 외환위험, 특히 주로 미국달러화에 대한 환율 변동위험에 노출되어 있습니다."
Layer_1_Identity,Business_Report_2026,"외환위험은 미래예상거래, 인식된 자산과 부채, 해외사업장 에 대한 순투자와 관련하여 발생하고 있습니다."
Layer_1_Identity,Business_Report_2026,"단위 천원 구 분 당기말 전기말 USD EUR AUD USD EUR AUD 금융자산 현금및현금성자산 3,760,894 3,442 178,645 3,550,640 81,421 112 매출채권및기타채권 2,932,890 3,294,244 단기대여금 2,869,800 장기대여금 151,715 76,437 금융부채 매입채무및기타채무 2,009,661 1,094,454 11,574 37,301 리스부채 1,619,288 232,297 1,816,965 289,866 전자공시시스템 dart.fss.or.kr Page 190 2 유동성위험 당사는 유동성에 대한 예측을 항시 모니터링하여 차입금 한도나 약정을 위반하는 일이 없도 록 하고 있습니다."
Layer_1_Identity,Business_Report_2026,"당사는 차입구조 개선, 고정 대 변동이자 차입조건의 적정비율 유지, 국내외 금 리동향 모니터링 및 대응방안 수립을 통해 이자율변동에 따른 위험을 최소화하고 있습니다."
Layer_1_Identity,Business_Report_2026,"단위 천원 구 분 당기말 전기말 고정이자율 금융자산 26,911,149 28,040,810 금융부채 변동이자율 금융자산 금융부채 전자공시시스템 dart.fss.or.kr Page 192 4 신용위험 당사는 기대신용손실 모형이 적용되는 다음의 금융자산을 보유하고 있습니다."
Layer_1_Identity,Business_Report_2026,1 매출채권 당사는 매출채권에 대해 전체 기간 기대신용손실을 손실충당금으로 인식하는 간편법을 적용합니다.
Layer_1_Identity,Business_Report_2026,"단위 천원 구 분 당기말 전기말 매출채권 3,058,569 9,160,135 손실충당금 42,256 40,796 단위 천원 구 분 당기 전기 기초 40,796 27,258 당기손익으로 인식된 손실충당금의 증감 1,460 13,538 기말 42,256 40,796 전자공시시스템 dart.fss.or.kr Page 193 5 자본위험관리 당사의 자본관리 목적은 계속기업으로서 주주 및 이해당사자들에게 이익을 지속적으로 제공 할 수 있는 능력을 보호하고 자본비용을 절감하기 위해 최적 자본구조를 유지하는 것입니다."
Layer_1_Identity,Business_Report_2026,당사는 조정부채비율에 기초하여 자본을 관리하고 있습니다.
Layer_1_Identity,Business_Report_2026,"배당 목표 결정시 사용하는 재무지표 및 산출방법 당사는 정관에 의거 이사회 결의를 통해 현금배당을 결정하고 주주총회의 승인에 의해 배당 을 실시할 수 있으며, 배당가능이익 범위 내에서 회사의 이익규모, 미래성장을 위한 투자재원 확보, 재무구조의 건전성 유지 등의 요인을 종합적으로 고려하여 배당을 결정하고 있습니다."
Layer_1_Identity,Business_Report_2026,배당관련 예측가능성 제공에 관한 사항 1.
Layer_1_Identity,Business_Report_2026,주요배당지표 구분 결산배당 분기 중간배당 정관상 배당액 결정 기관 주주총회 정관상 배당기준일을 배당액 결정 이후로 정할 수 있는지 여부 X X 배당절차 개선방안 이행 관련 향후 계획 구분 결산월 배당여부 배당액 확정일 배당기준일 배당 예측가능성 제공여부 비고 결산배당 2025년 12월 X 2025년 12월 31일 X 결산배당 2024년 12월 X 2024년 12월 31일 X 결산배당 2023년 12월 X 2023년 12월 31일 X 제54조 이익배당 이익배당은 금전 또는 금전 외의 재산으로 할 수 있다.
Layer_1_Identity,Business_Report_2026,과거 배당 이력 주 당사는 최근 5년간 배당을 실시한 이력이 없습니다.
Layer_1_Identity,Business_Report_2026,"2 최근 3사업연도 중 합병, 분할, 자산양수도 또는 영업양수도 사항 당사는 우주 Upstream 시장 분야의 사업 다각화 및 사업 시너지 창출을 위해 2024년 7월 26일 AP위성 주식회사의 발행주식 15,082,304주 중 3,729,400주를 인수 하였으며 인수가 기준일 2025년 12월 31일 단위 백만원 구 분 회차 납입일 증권신고서 등의 자금사용 계획 실제 자금사용 내역 금액차이 발생사유 용도차이 발생사유 사용용도 조달금액 사용내용 사용금액 기업공개 코스닥시장상장 2023.11.06 설비투자 39,000 운영자금 6,300 45,300 운영자금 설비투자 타법인증권취득 45,300 타법인주식취득으로 인한 공모자금 용도 차이 발생 기준일 2025년 12월 31일 단위 백만원 구 분 회차 납입일 주요사항보고서의 자금사용 계획 실제 자금사용 내역 금액차이 발생사유 용도차이 발생사유 사용용도 조달금액 사용내용 사용금액 제3자배정 유상증자 보통주 2021.03.27 운영자금 1,000 운영자금 1,000 제3자배정 유상증자 상환전환우선주 2021.03.27 운영자금 11,000 운영자금 11,000 제3자배정 유상증자 상환전환우선주 2022.05.26 운영자금 38,000 운영자금 38,000 제3자배정 유상증자 상환전환우선주 2022.06.10 운영자금 23,000 운영자금 타법인증권취득 23,000 제01회차 무보증 사모 CB 01 2024.06.28 타법인증권취득자금 30,000 타법인증권취득자금 30,000 전자공시시스템 dart.fss.or.kr Page 204 액은 63,399,800,000원 입니다."
Layer_1_Identity,Business_Report_2026,"기말 대손충당금 잔액합계 4,975,212 4,806,286 3,730,627 전자공시시스템 dart.fss.or.kr Page 205 당사는 매출채권에 대해 전체기간 기대신용손실금액을 대손충당금으로 인식하는 간편법을 적용합니다."
Layer_1_Identity,Business_Report_2026,"수주계약 현황 1 진행률 적용 수주계약 현황 별도 단위 천원 구분 6월 이하 6월 초과 1년 초과 3년 초과 계 1년 이하 3년 이하 금액 일반 8,406 203 1,016 9,625 특수관계자 계 8,406 203 1,016 9,625 구성비율 87.3 0.0 2.1 10.6 100.0 단위 천원 사업부문 계정과목 제11기 제10기 제9기 비고 솔루션별 제품 원재료 16,152,996 16,480,435 재공품 4,693,651 3,967,856 1,262,297 제품 49,397 상품 812,745 합 계 20,846,647 21,310,433 1,262,297 총자산대비 재고자산 구성비율 7.63 7.64 1.04 재고자산합계 기말자산총계 100 재고자산회전율 회수 3.59회 4.98회 11.01회 연환산 매출원가 기초재고 기말재고 2 단위 원 회사명 품목 발주처 계약일 공사기한 수주총액 진행률 미청구공사 공사미수금 총액 손상차손 누계액 총액 대손 충당금 컨텍 하드웨어 및 소프트웨어 01 개발 지상체개발사업 B사 2023.12.27 2028.05.31 13,087,240,000 74.92 3,132,610,246 컨텍 CROWLEY PROGRAM8.8M RADOME I사 2024.10.04 2025.11.28 12,595,074,100 100.00 컨텍 위성광학탑재체 및 위성영상전처리시스템 설계 등 H사 2024.11.05 2026.11.06 9,201,855,000 30.40 전자공시시스템 dart.fss.or.kr Page 206 주1 기업공시서식 작성기준 제5 5 4조 수주계약 현황 에 따라 진행률 측정에 사용하는 수 주계약은 계약수익금액이 직전사업연도 재무제표상 매출액의 5 이상인 계약별로 기재하였 습니다."
Layer_1_Identity,Business_Report_2026,2 진행률 적용 수주계약 현황 연결 주1 기업공시서식 작성기준 제5 5 4조 수주계약 현황 에 따라 진행률 측정에 사용하는 수 주계약은 계약수익금액이 직전사업연도 재무제표상 매출액의 5 이상인 계약별로 기재하였 습니다.
Layer_1_Identity,Business_Report_2026,"공정가치평가 내역 컨텍 00부대 위성영상 수신안테나 구축 및 예비품 D사 2023.11.13 2025.08.31 8,727,272,727 100.00 컨텍 하드웨어 및 소프트웨어 02 개발 B사 2025.12.10 2028.05.31 8,642,880,240 33.95 컨텍 수자원 영상위성 운영시스템 납품 G사 2025.03.04 2028.02.10 6,503,727,273 20.19 컨텍 수자원통신위성 수문자료 수집 안테나 제작 설치 R사 2025.12.10 2027.12.20 4,531,990,909 1.33 컨텍 7.3m 급 S X band 겸용 안테나 시스템 C사 2023.12.19 2025.07.31 4,439,090,909 99.83 컨텍 낙동강홍수통제소 수자원통신위성 지상국 장비 제조 구매 설치 S사 2025.12.08 2027.12.07 4,323,981,818 0.69 컨텍 영산강홍수통제소 홍수예보 통신위성 수문자료 수집장치 구축 T사 2025.12.10 2028.03.29 4,125,942,818 0.01 컨텍 온실가스 관측 초소형위성 개발 관제수신 기술개발 U사 2025.11.24 2029.05.07 2,836,454,545 0.37 컨텍 표준영상 생성 시스템 SAR 구매 1차년도 G사 2023.11.21 2027.03.01 1,831,818,182 73.47 214,810,621 컨텍 위성기반 접경모니터링 고해상도 위성영상 제조구매 G사 2024.05.14 2027.01.21 1,746,327,273 70.41 2,728 컨텍 위성 지상 안테나시스템 유지보수 및 운용관리 P사 2025.01.01 2026.02.28 1,649,090,909 85.63 컨텍 지상체 해외지상국 운용 B사 2025.03.10 2027.12.31 1,581,600,000 23.49 213,408,026 합 계 3,560,831,621 단위 원 회사명 품목 발주처 계약일 공사기한 수주총액 진행률 미청구공사 공사미수금 총액 손상차손 누계액 총액 대손 충당금 AP위성 다목적실용위성7호 탑재체 기기자료처리장치 개발 A사 2017.04.06 2025.12.31 14,085,454,545 100.00 컨텍 하드웨어 및 소프트웨어 01 개발 지상체개발사업 B사 2023.12.27 2028.05.31 13,087,240,000 74.92 3,132,610,246 AP위성 SAR위성탑재체 DLS고출력증폭기 및 변조기 A사 2019.03.29 2025.09.26 12,926,937,000 100.00 컨텍 CROWLEY PROGRAM8.8M RADOME D사 2024.10.04 2025.11.28 12,595,074,100 100.00 AP위성 다목적실용위성7A호탑재체처리장치개발 A사 2020.06.29 2025.06.30 12,309,090,909 97.72 22,970,853 AP위성 한국형 위성항법시스템 위성 탑재컴퓨터 설계 제작 A사 2022.12.09 2027.12.30 10,885,454,545 55.83 3,953,014,221 AP위성 정지궤도 공공복합 통신위성 탑재컴퓨터 설계 제작 A사 2021.12.21 2027.04.30 9,495,834,545 91.40 453,981,782 컨텍 위성광학탑재체 및 위성영상전처리시스템 설계 등 G사 2024.11.05 2026.11.06 9,201,855,000 30.40 컨텍 00부대 위성영상 수신안테나 구축 및 예비품 D사 2023.11.13 2025.08.31 8,727,272,727 100.00 컨텍 하드웨어 및 소프트웨어 02 개발 B사 2025.12.10 2028.05.31 8,642,880,240 33.95 AP위성 KPS 항법탑재체 L6 S 항법신호 송신부 개발 J사 2023.09.26 2026.06.30 7,118,181,818 29.50 3,214,565,358 AP위성 KPS 항법탑재체 L6 S 보정신호 수신부 개발 J사 2023.09.21 2026.06.30 6,933,636,363 32.74 3,278,608,632 AP위성 차세대중형위성4,5호기용 표준탑재컴퓨터 비행모델 A사 2020.05.20 2025.10.15 6,526,670,000 95.87 컨텍 수자원 영상위성 운영시스템 납품 G사 2025.03.04 2028.02.10 6,503,727,273 20.19 AP위성 우주환경 테스트 플랫폼 시제품 개발 국산화 제조용역 A사 2023.12.28 2026.02.27 4,609,090,909 76.01 1,337,485,837 컨텍 수자원통신위성 수문자료 수집 안테나 제작 설치 R사 2025.12.10 2027.12.20 4,531,990,909 1.33 컨텍 7.3m 급 S X band 겸용 안테나 시스템 C사 2023.12.19 2025.07.31 4,439,090,909 99.83 AP위성 ISAT 3 개발 W사 2025.08.04 2026.12.04 4,349,510,514 18.25 474,547,282 컨텍 낙동강홍수통제소 수자원통신위성 지상국 장비 제조 구매 설치 S사 2025.12.08 2027.12.07 4,323,981,818 0.69 컨텍 영산강홍수통제소 홍수예보 통신위성 수문자료 수집장치 구축 T사 2025.12.10 2028.03.29 4,125,942,818 0.01 AP위성 KPS UMTS SAS A사 2024.04.04 2028.12.31 3,850,000,000 90.42 2,044,631,187 AP위성 검증위성용 AIS 탑재체 개발 J사 2023.06.30 2026.03.31 3,697,272,727 100.00 178,578,280 합 계 7,167,852,832 10,923,140,846 전자공시시스템 dart.fss.or.kr Page 207 당사의 금융상품의 공정가치와 그 평가방법은 III."
Layer_1_Identity,Business_Report_2026,"예측정보에 대한 주의사항 당사가 동 사업보고서에서 미래에 발생할 것으로 예상, 예측한 활동, 사건 또는 현상은 당해 공시서류 작성시점의 사건 및 재무성과에 대하여 회사의 견해를 반영한 것입니다."
Layer_1_Identity,Business_Report_2026,"동 예측정 보는 미래 사업환경과 관련된 다양한 가정에 기초하고 있으며, 동 가정들은 결과적으로 부정 확한 것으로 판명될 수도 있습니다."
Layer_1_Identity,Business_Report_2026,당사는 동 예측정보 작성시점 이후에 발생하는 위험 또는 불확실성을 반영하기 위하여 예측 정보에 기재한 사항을 수정하는 정정보고서를 공시할 의무는 없습니다.
Layer_1_Identity,Business_Report_2026,"결론적으로, 동 사업 보고서상에 회사가 예상한 결과 또는 사항이 실현되거나 회사가 당초에 예상한 영향이 발생 한다는 확신을 제공할 수 없습니다."
Layer_1_Identity,Business_Report_2026,"사업연도 구분 감사인 감사의견 의견변형사유 계속기업 관련 중요한 불확실성 강조사항 핵심감사사항 제11기 당기 감사보고서 대주회계법인 적정의견 해당사항 없음 해당사항 없음 투입법에 따른 진행률 추정 연결감사 보고서 대주회계법인 적정의견 해당사항 없음 해당사항 없음 투입법에 따른 진행률 추정 제10기 전기 감사보고서 대주회계법인 적정의견 해당사항 없음 해당사항 없음 투입법에 따른 진행률 추정 연결감사 보고서 대주회계법인 적정의견 해당사항 없음 해당사항 없음 투입법에 따른 진행률 추정 제9기 전전기 감사보고서 대주회계법인 적정의견 해당사항 없음 해당사항 없음 수익인식의 적정성 평가 연결감사 보고서 대주회계법인 적정의견 해당사항 없음 해당사항 없음 수익인식의 적정성 평가 단위 백만원, 시간 사업연도 감사인 내 용 감사계약내역 실제수행내역 보수 시간 보수 시간 제11기 당기 대주회계법인 중간감사 및 내부회계관리제도 감사수준 검토 분 반기 재무제표의 검토 별도 및 연결 재무제표에 대한 감사 130 1,300 130 1,300 제10기 전기 대주회계법인 중간감사 및 내부회계관리제도 감사수준 검토 분 반기 재무제표의 검토 별도 및 연결 재무제표에 대한 감사 125 1,250 125 1,250 제9기 전전기 대주회계법인 중간감사 및 내부회계관리제도 감사수준 검토 분 반기 재무제표의 검토 별도 및 연결 재무제표에 대한 감사 80 1,130 80 1,130 사업연도 계약체결일 용역내용 용역수행기간 용역보수 비고 제11기 당기 2026.02.25 법인세 세무조정 2025.01.01 2025.12.31 8,000,000 컨텍 제10기 전기 2025.03.07 법인세 세무조정 2024.01.01 2024.12.31 8,000,000 컨텍 제9기 전전기 2023.12.15 법인세 세무조정 2023.01.01 2023.12.31 9,500,000 컨텍과 종속기업 전자공시시스템 dart.fss.or.kr Page 212 5."
Layer_1_Identity,Business_Report_2026,감사 위원회 의 내부회계관리제도 효과성 평가 결과 사업연도 네트워크 회계법인명 계약체결일 용역내용 용역수행기간 용역보수 비고 제11기 당기 제10기 전기 제9기 전전기 구분 일자 참석자 방식 주요 논의 내용 1 2025.02.08 회사측 감사 감사측 업무수행이사 외 1명 서면회의 기말감사결과 협의 2 2026.02.27 회사측 감사 감사측 업무수행이사 외 1명 서면회의 기말감사결과 협의 사업연도 구분 운영실태 보고서 보고일자 평가 결론 중요한 취약점 시정조치 계획 등 제11기 당기 내부회계 관리제도 2026.03.12 중요성의 관점에서 효과적으로 설계되어 운영되고 있다고 판단 해당사항 없음 해당사항 없음 연결내부회계 관리제도 제10기 전기 내부회계 관리제도 2025.03.10 중요성의 관점에서 효과적으로 설계되어 운영되고 있다고 판단 해당사항 없음 해당사항 없음 연결내부회계 관리제도 제9기 전전기 내부회계 관리제도 2024.02.16.
Layer_1_Identity,Business_Report_2026,중요성의 관점에서 효과적으로 설계되어 운영되고 있다고 판단 해당사항 없음 해당사항 없음 연결내부회계 관리제도 사업연도 구분 평가보고서 보고일자 평가 결론 중요한 취약점 시정조치 계획 등 제11기 당기 내부회계 관리제도 2026.03.12 중요성의 관점에서 효과적으로 설계되어 운영되고 있다고 판단 해당사항 없음 해당사항 없음 연결내부회계 관리제도 제10기 당기 내부회계 2025.03.10 중요성의 관점에서 효과적으로 설계되어 운영되고 있다고 판단 해당사항 없음 해당사항 없음 전자공시시스템 dart.fss.or.kr Page 213 다.
Layer_1_Identity,Business_Report_2026,"회계담당자의 경력 및 교육실적 관리제도 연결내부회계 관리제도 제9기 전기 내부회계 관리제도 2024.02.16 중요성의 관점에서 효과적으로 설계되어 운영되고 있다고 판단 해당사항 없음 해당사항 없음 연결내부회계 관리제도 사업연도 구분 감사인 유형 감사 검토 감사의견 또는 검토결론 지적사항 회사의 대응조치 제11기 당기 내부회계 관리제도 대주회계법인 감사 적정의견 해당사항 없음 해당사항 없음 연결내부회계 관리제도 제10기 당기 내부회계 관리제도 대주회계법인 검토 검토의견 미변형 표 준보고 해당사항 없음 해당사항 없음 연결내부회계 관리제도 제9기 전기 내부회계 관리제도 대주회계법인 검토 검토의견 미변형 표 준보고 해당사항 없음 해당사항 없음 연결내부회계 관리제도 소속기관 또는 부서 총 원 내부회계담당인력의 공인회계사 자격증 보유비율 내부회계담당 인력의 평균경력월수 내부회계 담당인력수 A 공인회계사자격증 소지자수 B 비율 B A 100 감사 1 1 98 이사회 5 1 132 회계담당부서 3 2 139 직책 직위 성명 회계담당자 등록여부 경력 단위 년, 개월 교육실적 단위 시간 근무연수 회계관련경력 당기 누적 내부회계관리자 변재윤 1년 11개월 15년 2개월 재무회계담당 고요섭 Y 2년 1개월 8년 6개월 내부회계담당 고요섭 Y 2년 1개월 8년 6개월 전자공시시스템 dart.fss.or.kr Page 214 전자공시시스템 dart.fss.or.kr Page 215 VI."
Layer_1_Identity,Business_Report_2026,2 이사회내 위원회 구성 현황과 그 활동내역 당사는 보고서 제출일 현재 해당사항 없습니다.
Layer_1_Identity,Business_Report_2026,"1 주주총회의 소집과 이에 부의할 안건에 관한 사항 2 경영전반에 관한 사항 3 조직 및 직제의 제정 및 개폐에 관한 사항 4 이사 및 이사 아닌 임원의 선임 및 해임에 관한 사항 5 보수, 기밀비의 결정에 관한 사항 6 신규사업 및 투자, 매각, 결손의 처리에 관한 사항 7 신주의 발행, 주식의 발행, 사채의 발행, 자금의 차입 등 자금조달에 관한 사 항 8 이사회운영에 관한 사항 9 본점이전 및 지점설치에 관한 사항 10 기타 법령, 정관 및 주주총회에서 위임받은 사항과 이사회에서 필요하다고 인정하는 사항 회차 개최일자 의안내용 가결여부 비고 사내이사 사외이사 이성희 서동춘 이재원 김재현 곽수영 100 100 100 100 100 찬반여부 1 2025.01.07 타법인 주식 취득 결정의 건 가결 이사회 찬성 찬성 찬성 찬성 찬성 2 2025.02.13 제10기 재무제표 및 영업보고서 승인의 건 가결 이사회 찬성 찬성 찬성 찬성 찬성 3 2025.03.10 제10기 정기주주총회 소집의 건 가결 이사회 찬성 찬성 찬성 찬성 찬성 4 2025.04.16 타법인 주식 취득 결정의 건 가결 이사회 찬성 찬성 찬성 찬성 찬성 5 2025.05.20 컨텍 미국 자회사 대여 추진의 건 가결 이사회 찬성 찬성 찬성 찬성 찬성 6 2025.06.10 자기주식취득 신탁계약 체결에 관한 건 3회차 가결 이사회 찬성 찬성 찬성 찬성 찬성 7 2025.06.17 금융기관 자금 차입의 건 지급보증 가결 이사회 찬성 찬성 찬성 찬성 찬성 8 2025.10.24 업무용 사무실 임차의 건 가결 이사회 찬성 찬성 찬성 찬성 찬성 9 2025.12.18 사내 규정 개정의 건 가결 이사회 찬성 찬성 찬성 찬성 찬성 전자공시시스템 dart.fss.or.kr Page 217 이사는 주주총회에서 선임하며, 주주총회에서 선임할 사내이사 및 사외이사 후보자는 이사 회가 선정하여 주주총회에 제출할 의안으로 확정하고 있습니다."
Layer_1_Identity,Business_Report_2026,2 사외이사 선출을 위한 위원회 당사는 보고서 제출일 현재 위원회를 별도로 설치하고 있지 않습니다.
Layer_1_Identity,Business_Report_2026,"사외이사의 전문성 1 사외이사 현황 2 이사 지원조직현황 당사는 이사의 업무 수행에 따른 별도 지원조직은 구성되어 있지 않으며, 이사의 업무 수행 을 위해 경영지원실에서 해당 업무를 지원하고 있습니다."
Layer_1_Identity,Business_Report_2026,"감사제도에 관한 사항 당사는 보고서 제출일 현재 감사위원회를 설치하고 있지 않으며, 주주총회 결의에 의하여 선 성명 주요 경력 최대주주등과의 이해관계 결격요건 여부 김재현 아주대학교 정보통신대학 학장 아주대학교 정보통신대학 교수 한양대학교 전자계산학과 공학박사 없음 미해당 곽수영 한밭대학교 전자공학 교수 연세대학교 Computer Science 박사 없음 미해당 사외이사 교육 실시여부 사외이사 교육 미실시 사유 미실시 당사 사외이사는 해당 분야의 전문가 대학교 교수 로 구성되어 있 어, 충분한 자격 요건으로 교육을 미실시 하였습니다."
Layer_1_Identity,Business_Report_2026,전자공시시스템 dart.fss.or.kr Page 218 임된 감사 1인이 당사 정관 제 47조 감사의 직무 등 에서 규정하고 있는 감사의 직무에 따라 감사업무를 충실히 수행하고 있습니다.
Layer_1_Identity,Business_Report_2026,"감사의 독립성 당사는 정관, 감사직무규정에 감사에 관한 규정을 두어 감사의 권한, 책임, 운영방안 등을 규 정하고 있으며 주요 내용은 아래와 같습니다."
